DEPARTAMENTO,MUNICIPIO,NUMERO_DEL_PREDIO,NUMERO_DE_ORDEN,TOTAL_REGISTROS,DESTINO_ECONOMICO,AREA_TERRENO,AREA_CONSTRUIDA,AVALUO,VIGENCIA,NUMERO_PREDIAL_ANTERIOR
27,495,0100000000190033000000000,1,1,A,2488,0,113462000,1012022,10000190033000
27,495,0100000000190036500000001,1,1,A,0,73,1046000,1012022,10000190036001
27,495,0100000000190037500000001,1,1,A,0,40,686000,1012022,10000190037001
27,495,0100000000190039500000001,1,1,0,0,80,1376000,1012022,10000190039001
27,495,0100000000190040500000001,1,1,A,0,119,2399000,1012022,10000190040001
27,495,0100000000190041500000001,1,1,A,0,22,200000,1012022,10000190041001
27,495,0100000000190043500000001,1,1,A,0,56,1429000,1012022,10000190043001
27,495,0100000000190044500000001,1,1,A,0,22,377000,1012022,10000190044001
27,495,0100000000190045500000001,1,1,A,0,432,54977000,1012022,10000190045001
27,495,0100000000190046500000001,1,1,0,0,73,1471000,1012022,10000190046001
27,495,0100000000190047500000001,1,1,0,0,58,1168000,1012022,10000190047001
27,495,0100000000190048500000001,1,1,A,0,188,4466000,1012022,10000190048001
27,495,0100000000190052500000001,1,1,A,0,59,846000,1012022,10000190052001
27,495,0100000000190053500000001,1,1,A,0,71,1430000,1012022,10000190053001
27,495,0100000000190054500000001,1,1,A,0,34,585000,1012022,10000190054001
27,495,0100000000190058500000001,1,1,A,0,35,502000,1012022,10000190058001
27,495,0100000000190059500000001,1,1,A,0,72,2391000,1012022,10000190059001
27,495,0100000000190060500000001,1,1,0,0,59,1014000,1012022,10000190060001
27,495,0100000000190061500000001,1,1,0,0,26,302000,1012022,10000190061001
27,495,0100000000190062500000001,1,1,A,0,30,516000,1012022,10000190062001
27,495,0100000000190063500000001,1,1,A,0,67,1995000,1012022,10000190063001
27,495,0100000000190064500000001,1,1,A,0,80,1376000,1012022,10000190064001
27,495,0100000000190065000000000,1,1,A,120,0,5474000,1012022,10000190065000
27,495,0100000000190065500000001,1,1,A,0,22,377000,1012022,10000190065001
27,495,0100000000190066000000000,1,1,A,80,0,3647000,1012022,10000190066000
27,495,0100000000190066500000001,1,1,A,0,35,318000,1012022,10000190066001
27,495,0100000000190067000000000,1,1,A,99,0,4514000,1012022,10000190067000
27,495,0100000000190067500000001,1,1,A,0,58,996000,1012022,10000190067001
27,495,0100000000190068000000000,1,1,0,46,0,2098000,1012022,10000190068000
27,495,0100000000190068500000001,1,1,A,0,46,660000,1012022,10000190068001
27,495,0100000000190069000000000,1,1,A,60692,0,2767780000,1012022,10000190069000
27,495,0100000000200021000000000,1,1,A,326,86,28245000,1012022,10000200021000
27,495,0100000000220053000000000,1,1,A,227,0,17256000,1012022,10000220053000
27,495,0100000000220053500000001,1,1,A,0,115,3425000,1012022,10000220053001
27,495,0100000000220054000000000,1,1,A,190,0,14441000,1012022,10000220054000
27,495,0100000000220054500000001,1,1,A,0,68,2256000,1012022,10000220054001
27,495,0100000000220055500000001,1,1,A,0,99,4728000,1012022,10000220055001
27,495,0100000000250006500000001,1,1,A,0,28,563000,1012022,10000250006001
27,495,0100000000280001000000000,1,1,A,227,454,54731000,1012022,10000280001000
27,495,0100000000280002000000000,1,1,A,288,201,26260000,1012022,10000280002000
27,495,0100000000280003000000000,1,1,A,171,0,12618000,1012022,10000280003000
27,495,0100000000280003500000001,1,1,A,0,123,4513000,1012022,10000280003001
27,495,0100000000280004000000000,1,1,A,131,0,9653000,1012022,10000280004000
27,495,0100000000280004500000001,1,1,A,0,123,4513000,1012022,10000280004001
27,495,0100000000280005000000000,1,1,S,128,0,2433000,1012022,10000280005000
27,495,0100000000280006000000000,1,1,A,244,0,4636000,1012022,10000280006000
27,495,0100000000280006500000001,1,1,A,0,76,2521000,1012022,10000280006001
27,495,0100000000280007000000000,1,1,A,140,65,3593000,1012022,10000280007000
27,495,0100000000280008000000000,1,1,A,180,0,3421000,1012022,10000280008000
27,495,0100000000280008500000001,1,1,A,0,73,1046000,1012022,10000280008001
27,495,0100000000280009000000000,1,1,A,112,0,2128000,1012022,10000280009000
27,495,0100000000280009500000001,1,1,A,0,62,888000,1012022,10000280009001
27,495,0100000000280011000000000,1,1,A,99,0,1881000,1012022,10000280011000
27,495,0100000000280011500000001,1,1,A,0,43,615000,1012022,10000280011001
27,495,0100000000280012000000000,1,1,A,132,0,2508000,1012022,10000280012000
27,495,0100000000280012500000001,1,1,A,0,70,1003000,1012022,10000280012001
27,495,0100000000280013000000000,1,1,A,39,0,742000,1012022,10000280013000
27,495,0100000000280013500000001,1,1,A,0,36,516000,1012022,10000280013001
27,495,0100000000280014000000000,1,1,A,57,0,1084000,1012022,10000280014000
27,495,0100000000280014500000001,1,1,A,0,63,1270000,1012022,10000280014001
27,495,0100000000280015000000000,1,1,A,5049,0,212991000,1012022,10000280015000
27,495,0100000000280016000000000,1,1,A,80,0,1520000,1012022,10000280016000
27,495,0100000000280016500000001,1,1,A,0,42,603000,1012022,10000280016001
27,495,0100000000280017000000000,1,1,A,85,0,1615000,1012022,10000280017000
27,495,0100000000280017500000001,1,1,A,0,68,974000,1012022,10000280017001
27,495,0100000000280018000000000,1,1,A,87,0,1653000,1012022,10000280018000
27,495,0100000000280018500000001,1,1,A,0,65,1719000,1012022,10000280018001
27,495,0100000000280019000000000,1,1,A,91,0,1729000,1012022,10000280019000
27,495,0100000000280019500000001,1,1,A,0,25,358000,1012022,10000280019001
27,495,0100000000280020000000000,1,1,A,53,0,1008000,1012022,10000280020000
27,495,0100000000280020500000001,1,1,A,0,53,759000,1012022,10000280020001
27,495,0100000000280021000000000,1,1,A,19,0,362000,1012022,10000280021000
27,495,0100000000280021500000001,1,1,A,0,19,272000,1012022,10000280021001
27,495,0100000000280022000000000,1,1,A,46,0,874000,1012022,10000280022000
27,495,0100000000280022500000001,1,1,A,0,46,660000,1012022,10000280022001
27,495,0100000000280023000000000,1,1,A,140,0,8513000,1012022,10000280023000
27,495,0100000000280023500000001,1,1,A,0,109,2883000,1012022,10000280023001
27,495,0100000000280025000000000,1,1,A,165,0,10033000,1012022,10000280025000
27,495,0100000000280025500000001,1,1,A,0,227,6004000,1012022,10000280025001
27,495,0100000000280026000000000,1,1,A,143,0,8695000,1012022,10000280026000
27,495,0100000000280027000000000,1,1,A,109,0,6627000,1012022,10000280027000
27,495,0100000000280027500000001,1,1,A,0,61,1229000,1012022,10000280027001
27,495,0100000000280028000000000,1,1,A,120,0,7297000,1012022,10000280028000
27,495,0100000000280028500000001,1,1,A,0,144,2902000,1012022,10000280028001
27,495,0100000000280029000000000,1,1,A,270,137,14398000,1012022,10000280029000
27,495,0100000000280030000000000,1,1,A,46,0,874000,1012022,10000280030000
27,495,0100000000280030500000001,1,1,A,0,46,660000,1012022,10000280030001
27,495,0100000000280031000000000,1,1,A,136,0,8270000,1012022,10000280031000
27,495,0100000000280031500000001,1,1,A,0,205,5422000,1012022,10000280031001
27,495,0100000000280032000000000,1,1,A,300,208,21812000,1012022,10000280032000
27,495,0100000000280033000000000,1,1,A,111,0,6750000,1012022,10000280033000
27,495,0100000000280033500000001,1,1,A,0,90,1546000,1012022,10000280033001
27,495,0100000000280034000000000,1,1,A,93,0,5655000,1012022,10000280034000
27,495,0100000000280034500000001,1,1,A,0,52,745000,1012022,10000280034001
27,495,0100000000280035000000000,1,1,A,60,0,3647000,1012022,10000280035000
27,495,0100000000280035500000001,1,1,A,0,45,645000,1012022,10000280035001
27,495,0100000000280036000000000,1,1,A,60,0,3647000,1012022,10000280036000
27,495,0100000000280036500000001,1,1,A,0,45,645000,1012022,10000280036001
27,495,0100000000280037000000000,1,1,A,192,0,11674000,1012022,10000280037000
27,495,0100000000280037500000001,1,1,A,0,80,1147000,1012022,10000280037001
27,495,0100000000280038000000000,1,1,A,136,0,8270000,1012022,10000280038000
27,495,0100000000280038500000001,1,1,A,0,71,1430000,1012022,10000280038001
27,495,0100000000280039000000000,1,1,A,156,0,9485000,1012022,10000280039000
27,495,0100000000280039500000001,1,1,A,0,48,687000,1012022,10000280039001
27,495,0100000000280040000000000,1,1,A,84,0,5107000,1012022,10000280040000
27,495,0100000000280040500000001,1,1,A,0,51,730000,1012022,10000280040001
27,495,0100000000280041000000000,1,1,A,109,0,6627000,1012022,10000280041000
27,495,0100000000280041500000001,1,1,A,0,72,1030000,1012022,10000280041001
27,495,0100000000280042000000000,1,1,A,122,0,7418000,1012022,10000280042000
27,495,0100000000280042500000001,1,1,A,0,43,615000,1012022,10000280042001
27,495,0100000000280043000000000,1,1,A,108,0,6567000,1012022,10000280043000
27,495,0100000000280043500000001,1,1,A,0,52,745000,1012022,10000280043001
27,495,0100000000280044000000000,1,1,A,65,0,3951000,1012022,10000280044000
27,495,0100000000280044500000001,1,1,A,0,65,931000,1012022,10000280044001
27,495,0100000000280045000000000,1,1,A,75,0,4561000,1012022,10000280045000
27,495,0100000000280046000000000,1,1,A,88,0,5351000,1012022,10000280046000
27,495,0100000000280046500000001,1,1,A,0,88,1774000,1012022,10000280046001
27,495,0100000000280047000000000,1,1,R,111,0,6750000,1012022,10000280047000
27,495,0100000000280047500000001,1,1,R,0,70,3079000,1012022,10000280047001
27,495,0100000000280048000000000,1,1,R,28,0,1703000,1012022,10000280048000
27,495,0100000000280048500000001,1,1,A,0,28,834000,1012022,10000280048001
27,495,0100000000290001000000000,1,1,A,65,0,7412000,1012022,10000290001000
27,495,0100000000290001500000001,1,1,A,0,105,4230000,1012022,10000290001001
27,495,0100000000290002000000000,1,1,A,241,0,27475000,1012022,10000290002000
27,495,0100000000290003000000000,1,1,A,102,0,11629000,1012022,10000290003000
27,495,0100000000290003500000001,1,1,A,0,72,2391000,1012022,10000290003001
27,495,0100000000290004000000000,1,1,A,53,15,6490000,1012022,10000290004000
27,495,0100000000290005000000000,1,1,A,169,0,19268000,1012022,10000290005000
27,495,0100000000290005500000001,1,1,A,0,119,3148000,1012022,10000290005001
27,495,0100000000290006000000000,1,1,S,209,0,15884000,1012022,10000290006000
27,495,0100000000290007000000000,1,1,A,151,0,11477000,1012022,10000290007000
27,495,0100000000290007500000001,1,1,A,0,55,788000,1012022,10000290007001
27,495,0100000000290008000000000,1,1,A,121,0,9196000,1012022,10000290008000
27,495,0100000000290009000000000,1,1,A,130,0,9880000,1012022,10000290009000
27,495,0100000000290009500000001,1,1,A,0,56,802000,1012022,10000290009001
27,495,0100000000290011500000001,1,1,A,0,39,558000,1012022,10000290011001
27,495,0100000000290012000000000,1,1,A,53,0,1050000,1012022,10000290012000
27,495,0100000000290012500000001,1,1,A,0,52,745000,1012022,10000290012001
27,495,0100000000290013000000000,1,1,A,917,0,69699000,1012022,10000290013000
27,495,0100000000290014000000000,1,1,A,98,0,7450000,1012022,10000290014000
27,495,0100000000290014500000001,1,1,A,0,56,1480000,1012022,10000290014001
27,495,0100000000290015000000000,1,1,S,110,0,8361000,1012022,10000290015000
27,495,0100000000290016000000000,1,1,C,139,0,10565000,1012022,10000290016000
27,495,0100000000290016500000001,1,1,C,0,48,1270000,1012022,10000290016001
27,495,0100000000290017000000000,1,1,A,116,85,11638000,1012022,10000290017000
27,495,0100000000290018000000000,1,1,A,67,67,7551000,1012022,10000290018000
27,495,0100000000290019000000000,1,1,A,111,87,11324000,1012022,10000290019000
27,495,0100000000290020000000000,1,1,S,88,0,6688000,1012022,10000290020000
27,495,0100000000300001000000000,1,1,A,57,0,1084000,1012022,10000300001000
27,495,0100000000300001500000001,1,1,A,0,55,788000,1012022,10000300001001
27,495,0100000000300002000000000,1,1,A,66,0,1254000,1012022,10000300002000
27,495,0100000000300002500000001,1,1,A,0,66,945000,1012022,10000300002001
27,495,0100000000300003000000000,1,1,A,51,0,969000,1012022,10000300003000
27,495,0100000000300003500000001,1,1,A,0,51,730000,1012022,10000300003001
27,495,0100000000300004000000000,1,1,A,48,0,913000,1012022,10000300004000
27,495,0100000000300004500000001,1,1,A,0,48,687000,1012022,10000300004001
27,495,0100000000300005000000000,1,1,A,74,0,1405000,1012022,10000300005000
27,495,0100000000300005500000001,1,1,A,0,74,1060000,1012022,10000300005001
27,495,0100000000300006000000000,1,1,A,60,0,1140000,1012022,10000300006000
27,495,0100000000300006500000001,1,1,A,0,60,1207000,1012022,10000300006001
27,495,0100000000300007000000000,1,1,A,52,0,988000,1012022,10000300007000
27,495,0100000000300007500000001,1,1,A,0,52,745000,1012022,10000300007001
27,495,0100000000300008000000000,1,1,A,72,0,1367000,1012022,10000300008000
27,495,0100000000300008500000001,1,1,A,0,72,1450000,1012022,10000300008001
27,495,0100000000300009000000000,1,1,A,63,0,1197000,1012022,10000300009000
27,495,0100000000300009500000001,1,1,A,0,63,4268000,1012022,10000300009001
27,495,0100000000300010000000000,1,1,A,20,0,380000,1012022,10000300010000
27,495,0100000000300010500000001,1,1,A,0,20,1881000,1012022,10000300010001
27,495,0100000000300011000000000,1,1,A,39,0,742000,1012022,10000300011000
27,495,0100000000300011500000001,1,1,A,0,39,558000,1012022,10000300011001
27,495,0100000000300012000000000,1,1,A,1150,0,21852000,1012022,10000300012000
27,495,0100000000300013000000000,1,1,A,45,0,854000,1012022,10000300013000
27,495,0100000000300013500000001,1,1,A,0,45,645000,1012022,10000300013001
27,495,0100000000300014000000000,1,1,A,47,0,893000,1012022,10000300014000
27,495,0100000000300014500000001,1,1,A,0,47,672000,1012022,10000300014001
27,495,0100000000300015000000000,1,1,A,50,0,951000,1012022,10000300015000
27,495,0100000000300015500000001,1,1,A,0,50,716000,1012022,10000300015001
27,495,0100000000300016000000000,1,1,A,19,0,362000,1012022,10000300016000
27,495,0100000000300016500000001,1,1,A,0,19,86000,1012022,10000300016001
27,495,0100000000300017000000000,1,1,A,33,0,627000,1012022,10000300017000
27,495,0100000000300017500000001,1,1,A,0,33,150000,1012022,10000300017001
27,495,0100000000300018000000000,1,1,A,45,0,854000,1012022,10000300018000
27,495,0100000000300018500000001,1,1,A,0,45,645000,1012022,10000300018001
27,495,0100000000300019000000000,1,1,A,45,0,854000,1012022,10000300019000
27,495,0100000000300019500000001,1,1,A,0,45,645000,1012022,10000300019001
27,495,0100000000300020000000000,1,1,A,50,0,951000,1012022,10000300020000
27,495,0100000000300020500000001,1,1,A,0,50,716000,1012022,10000300020001
27,495,0100000000300021000000000,1,1,A,580,0,11022000,1012022,10000300021000
27,495,0100000000310001000000000,1,1,A,72,0,2464000,1012022,10000310001000
27,495,0100000000310001500000001,1,1,A,0,63,2773000,1012022,10000310001001
27,495,0100000000310002000000000,1,1,A,120,0,4104000,1012022,10000310002000
27,495,0100000000310002500000001,1,1,A,0,81,3264000,1012022,10000310002001
27,495,0100000000310003000000000,1,1,A,171,0,5849000,1012022,10000310003000
27,495,0100000000310003500000001,1,1,A,0,88,8676000,1012022,10000310003001
27,495,0100000000310004000000000,1,1,A,146,0,4992000,1012022,10000310004000
27,495,0100000000310004500000001,1,1,A,0,67,1152000,1012022,10000310004001
27,495,0100000000310005000000000,1,1,A,356,91,15842000,1012022,10000310005000
27,495,0100000000310006000000000,1,1,A,160,0,3040000,1012022,10000310006000
27,495,0100000000310006500000001,1,1,A,0,83,4944000,1012022,10000310006001
27,495,0100000000310007000000000,1,1,A,470,0,8931000,1012022,10000310007000
27,495,0100000000310008000000000,1,1,A,273,0,5187000,1012022,10000310008000
27,495,0100000000310008500000001,1,1,A,0,38,770000,1012022,10000310008001
27,495,0100000000310008500000002,1,1,A,0,70,1627000,1012022,10000310008002
27,495,0100000000310009000000000,1,1,A,113,47,4760000,1012022,10000310009000
27,495,0100000000310010000000000,1,1,A,162,63,4161000,1012022,10000310010000
27,495,0100000000310011000000000,1,1,A,136,102,9522000,1012022,10000310011000
27,495,0100000000310012000000000,1,1,A,119,0,4069000,1012022,10000310012000
27,495,0100000000310013000000000,1,1,A,146,0,4992000,1012022,10000310013000
27,495,0100000000310013500000001,1,1,A,0,224,9854000,1012022,10000310013001
27,495,0100000000310014000000000,1,1,A,97,0,3318000,1012022,10000310014000
27,495,0100000000310014500000001,1,1,A,0,53,1067000,1012022,10000310014001
27,495,0100000000310015000000000,1,1,A,60,45,4914000,1012022,10000310015000
27,495,0100000000310016000000000,1,1,R,60,0,5472000,1012022,10000310016000
27,495,0100000000310016500000001,1,1,A,0,18,258000,1012022,10000310016001
27,495,0100000000310017000000000,1,1,R,49,0,4469000,1012022,10000310017000
27,495,0100000000310017500000001,1,1,A,0,46,2927000,1012022,10000310017001
27,495,0100000000320001000000000,1,1,A,312,0,14227000,1012022,10000320001000
27,495,0100000000320002000000000,1,1,A,248,0,11310000,1012022,10000320002000
27,495,0100000000320002500000001,1,1,A,0,72,3193000,1012022,10000320002001
27,495,0100000000320003000000000,1,1,A,126,82,3569000,1012022,10000320003000
27,495,0100000000320004000000000,1,1,A,119,0,2262000,1012022,10000320004000
27,495,0100000000320004500000001,1,1,A,0,32,459000,1012022,10000320004001
27,495,0100000000320005000000000,1,1,A,105,0,1995000,1012022,10000320005000
27,495,0100000000320005500000001,1,1,A,0,89,1527000,1012022,10000320005001
27,495,0100000000320006000000000,1,1,A,1,0,191000,1012022,10000320006000
27,495,0100000000320007000000000,1,1,A,153,0,6977000,1012022,10000320007000
27,495,0100000000320008000000000,1,3,A,117,228,7986000,1012022,10000320008000
27,495,0100000000320008000000000,2,3,A,117,228,7986000,1012022,10000320008000
27,495,0100000000320008000000000,3,3,A,117,228,7986000,1012022,10000320008000
27,495,0100000000320009000000000,1,1,A,1,0,191000,1012022,10000320009000
27,495,0100000000320010000000000,1,1,A,135,87,9983000,1012022,10000320010000
27,495,0100000000320011000000000,1,1,A,156,107,8647000,1012022,10000320011000
27,495,0100000000320012000000000,1,1,A,116,151,13084000,1012022,10000320012000
27,495,0100000000320013000000000,1,1,A,200,0,9120000,1012022,10000320013000
27,495,0100000000320013500000001,1,1,A,0,20,403000,1012022,10000320013001
27,495,0100000000320014000000000,1,1,A,1694,0,32189000,1012022,10000320014000
27,495,0100000000330001000000000,1,1,S,9718,0,1846571000,1012022,10000330001000
27,495,0100000000330001500000001,1,1,A,0,14,241000,1012022,10000330001001
27,495,0100000000330001500000002,1,1,A,0,22,377000,1012022,10000330001002
27,495,0100000000330001500000003,1,1,A,0,32,550000,1012022,10000330001003
27,495,0100000000330001500000004,1,1,A,0,39,670000,1012022,10000330001004
27,495,0100000000330001500000005,1,1,A,0,29,337000,1012022,10000330001005
27,495,0100000000330001500000007,1,1,A,0,34,396000,1012022,10000330001007
27,495,0100000000330001500000008,1,1,A,0,21,362000,1012022,10000330001008
27,495,0100000000330001500000009,1,1,A,0,57,817000,1012022,10000330001009
27,495,0100000000330001500000010,1,1,A,0,126,2163000,1012022,10000330001010
27,495,0100000000330001500000011,1,1,A,0,25,290000,1012022,10000330001011
27,495,0100000000330001500000012,1,1,A,0,67,1152000,1012022,10000330001012
27,495,0100000000330001500000013,1,1,A,0,42,721000,1012022,10000330001013
27,495,0100000000330001500000014,1,1,A,0,48,825000,1012022,10000330001014
27,495,0100000000330001500000015,1,1,A,0,75,1286000,1012022,10000330001015
27,495,0100000000330001500000016,1,1,A,0,76,1306000,1012022,10000330001016
27,495,0100000000330001500000017,1,1,A,0,50,716000,1012022,10000330001017
27,495,0100000000330001500000018,1,1,A,0,35,602000,1012022,10000330001018
27,495,0100000000330001500000019,1,1,A,0,58,2336000,1012022,10000330001019
27,495,0100000000330001500000020,1,1,A,0,81,2972000,1012022,10000330001020
27,495,0100000000330001500000021,1,1,A,0,52,1378000,1012022,10000330001021
27,495,0100000000330001500000022,1,1,A,0,41,476000,1012022,10000330001022
27,495,0100000000330001500000023,1,1,A,0,92,3375000,1012022,10000330001023
27,495,0100000000330001500000024,1,1,A,0,32,146000,1012022,10000330001024
27,495,0100000000330001500000025,1,1,A,0,42,721000,1012022,10000330001025
27,495,0100000000330001500000026,1,1,A,0,32,847000,1012022,10000330001026
27,495,0100000000330001500000027,1,1,A,0,81,3264000,1012022,10000330001027
27,495,0100000000330001500000028,1,1,A,0,34,487000,1012022,10000330001028
27,495,0100000000330001500000029,1,1,A,0,23,396000,1012022,10000330001029
27,495,0100000000330001500000030,1,1,A,0,33,567000,1012022,10000330001030
27,495,0100000000330001500000031,1,1,A,0,57,4102000,1012022,10000330001031
27,495,0100000000330001500000033,1,1,A,0,32,550000,1012022,10000330001033
27,495,0100000000330001500000034,1,1,A,0,20,343000,1012022,10000330001034
27,495,0100000000330001500000035,1,1,A,0,59,685000,1012022,10000330001035
27,495,0100000000330001500000036,1,1,A,0,35,502000,1012022,10000330001036
27,495,0100000000330001500000037,1,1,A,0,20,343000,1012022,10000330001037
27,495,0100000000330001500000038,1,1,A,0,24,412000,1012022,10000330001038
27,495,0100000000330001500000039,1,1,A,0,24,412000,1012022,10000330001039
27,495,0100000000330001500000040,1,1,A,0,20,343000,1012022,10000330001040
27,495,0100000000330002000000000,1,1,A,294,0,55866000,1012022,10000330002000
27,495,0100000000340001000000000,1,1,A,233,0,14170000,1012022,10000340001000
27,495,0100000000340004500000001,1,1,A,0,36,516000,1012022,10000340004001
27,495,0100000000340004500000002,1,1,A,0,28,402000,1012022,10000340004002
27,495,0100000000340005500000001,1,1,A,0,49,2339000,1012022,10000340005001
27,495,0100000000350001000000000,1,1,R,656,0,39888000,1012022,10000350001000
27,495,0100000000350002000000000,1,1,A,120,140,16931000,1012022,10000350002000
27,495,0100000000350003000000000,1,1,A,150,0,9120000,1012022,10000350003000
27,495,0100000000350004000000000,1,1,A,158,112,16276000,1012022,10000350004000
27,495,0100000000350005000000000,1,1,A,150,41,19970000,1012022,10000350005000
27,495,0100000000350006000000000,1,1,I,745,0,56624000,1012022,10000350006000
27,495,0100000000350007000000000,1,1,A,176,0,22741000,1012022,10000350007000
27,495,0100000000350007500000001,1,1,A,0,67,2224000,1012022,10000350007001
27,495,0100000000350007500000002,1,1,A,0,59,2377000,1012022,10000350007002
27,495,0100000000350007500000005,1,1,A,0,89,18379000,1012022,10000350007005
27,495,0100000000350007500000006,1,1,A,0,28,402000,1012022,10000350007006
27,495,0100000000350008000000000,1,1,A,161,143,39389000,1012022,10000350008000
27,495,0100000000350009000000000,1,1,R,438,0,33291000,1012022,10000350009000
27,495,0100000000350009500000001,1,1,A,0,61,874000,1012022,10000350009001
27,495,0100000000350010000000000,1,1,A,127,0,7722000,1012022,10000350010000
27,495,0100000000350011000000000,1,1,A,240,84,18929000,1012022,10000350011000
27,495,0100000000350012000000000,1,1,R,207,113,17984000,1012022,10000350012000
27,495,0100000000350013000000000,1,1,R,184,0,11188000,1012022,10000350013000
27,495,0100000000350013500000001,1,1,A,0,88,9916000,1012022,10000350013001
27,495,0100000000350014000000000,1,1,R,161,0,9790000,1012022,10000350014000
27,495,0100000000350014500000001,1,1,A,0,89,4594000,1012022,10000350014001
27,495,0100000000350015000000000,1,1,R,75,0,4561000,1012022,10000350015000
27,495,0100000000350015500000001,1,1,A,0,62,5271000,1012022,10000350015001
27,495,0100000000350016000000000,1,1,R,200,0,12161000,1012022,10000350016000
27,495,0100000000350016500000001,1,1,A,0,98,5058000,1012022,10000350016001
27,495,0100000000350017000000000,1,1,R,193,0,11736000,1012022,10000350017000
27,495,0100000000350017500000001,1,1,A,0,313,57719000,1012022,10000350017001
27,495,0100000000350018000000000,1,1,R,625,0,38004000,1012022,10000350018000
27,495,0100000000360001000000000,1,1,R,4343,0,198055000,1012022,10000360001000
27,495,0100000000360001500000001,1,1,A,0,26,373000,1012022,10000360001001
27,495,0100000000360001500000002,1,1,A,0,31,444000,1012022,10000360001002
27,495,0100000000360001500000003,1,1,A,0,25,358000,1012022,10000360001003
27,495,0100000000360001500000004,1,1,Q,0,20,664000,1012022,10000360001004
27,495,0100000000360001500000005,1,1,A,0,72,1672000,1012022,10000360001005
27,495,0100000000360001500000006,1,1,A,0,216,8393000,1012022,10000360001006
27,495,0100000000360001500000007,1,1,A,0,84,1442000,1012022,10000360001007
27,495,0100000000360001500000008,1,1,A,0,65,10253000,1012022,10000360001008
27,495,0100000000360001500000009,1,1,A,0,46,4964000,1012022,10000360001009
27,495,0100000000360001500000010,1,1,A,0,20,182000,1012022,10000360001010
27,495,0100000000360001500000011,1,1,A,0,81,15379000,1012022,10000360001011
27,495,0100000000360002000000000,1,1,A,197,139,18988000,1012022,10000360002000
27,495,0100000000360003000000000,1,1,A,106,68,16277000,1012022,10000360003000
27,495,0100000000360004000000000,1,1,A,154,0,7024000,1012022,10000360004000
27,495,0100000000370001000000000,1,1,A,57,0,2598000,1012022,10000370001000
27,495,0100000000370001500000001,1,2,A,0,57,1447000,1012022,10000370001001
27,495,0100000000370001500000001,2,2,A,0,57,1447000,1012022,10000370001001
27,495,0100000000370002000000000,1,1,A,32,0,1460000,1012022,10000370002000
27,495,0100000000370002500000001,1,1,A,0,63,2091000,1012022,10000370002001
27,495,0100000000370003000000000,1,1,A,42,0,1916000,1012022,10000370003000
27,495,0100000000370003500000001,1,1,A,0,84,1995000,1012022,10000370003001
27,495,0100000000370004000000000,1,1,A,120,68,7729000,1012022,10000370004000
27,495,0100000000370005000000000,1,1,A,69,60,4733000,1012022,10000370005000
27,495,0100000000370006000000000,1,1,A,98,105,7954000,1012022,10000370006000
27,495,0100000000370007000000000,1,1,A,165,0,7526000,1012022,10000370007000
27,495,0100000000370007500000001,1,1,A,0,107,3551000,1012022,10000370007001
27,495,0100000000370008000000000,1,1,A,158,0,7205000,1012022,10000370008000
27,495,0100000000370008500000001,1,1,A,0,31,444000,1012022,10000370008001
27,495,0100000000370009000000000,1,1,A,65,0,2963000,1012022,10000370009000
27,495,0100000000370009500000001,1,1,A,0,130,1862000,1012022,10000370009001
27,495,0100000000370010000000000,1,1,A,70,0,3192000,1012022,10000370010000
27,495,0100000000370010500000001,1,1,A,0,70,1003000,1012022,10000370010001
27,495,0100000000370011000000000,1,1,S,123,0,5610000,1012022,10000370011000
27,495,0100000000370012000000000,1,1,A,140,0,6384000,1012022,10000370012000
27,495,0100000000370012500000001,1,1,A,0,140,5269000,1012022,10000370012001
27,495,0100000000370013000000000,1,1,A,75,75,5909000,1012022,10000370013000
27,495,0100000000370014000000000,1,1,A,83,0,3785000,1012022,10000370014000
27,495,0100000000370014500000001,1,1,A,0,83,2754000,1012022,10000370014001
27,495,0100000000370015000000000,1,1,A,93,141,9922000,1012022,10000370015000
27,495,0100000000370016000000000,1,1,A,154,79,10794000,1012022,10000370016000
27,495,0100000000370017000000000,1,1,I,435,300,38808000,1012022,10000370017000
27,495,0100000000370018000000000,1,1,A,345,0,15732000,1012022,10000370018000
27,495,0100000000370018500000001,1,1,A,0,233,9789000,1012022,10000370018001
27,495,0100000000370019000000000,1,1,I,590,0,26906000,1012022,10000370019000
27,495,0100000000370019500000001,1,1,A,0,51,4795000,1012022,10000370019001
27,495,0100000000370019500000002,1,1,I,0,184,17299000,1012022,10000370019002
27,495,0100000000370020000000000,1,1,A,159,0,7251000,1012022,10000370020000
27,495,0100000000370020500000001,1,1,A,0,68,1369000,1012022,10000370020001
27,495,0100000000370021000000000,1,1,A,165,129,11807000,1012022,10000370021000
27,495,0100000000380001000000000,1,1,A,1240,0,23562000,1012022,10000380001000
27,495,0100000000380001500000001,1,1,A,0,230,18276000,1012022,10000380001001
27,495,0100000000380002000000000,1,1,A,621,800,126303000,1012022,10000380002000
27,495,0100000000380003000000000,1,1,A,310,90,10537000,1012022,10000380003000
27,495,0100000000380004000000000,1,1,C,1813,0,34451000,1012022,10000380004000
27,495,0100000000380004500000001,1,1,C,0,705,76094000,1012022,10000380004001
27,495,0100000000380005000000000,1,1,C,311,102,13282000,1012022,10000380005000
27,495,0100000000380006000000000,1,1,A,43,0,817000,1012022,10000380006000
27,495,0100000000380006500000001,1,1,A,0,43,1579000,1012022,10000380006001
